condition,step,x,y,z,insertion_depth,lateral_offset,max_curvature,jam_contact_force,lateral_contact_force
right_hidden_jam,172,0.08193679506439897,-0.003492509525070263,0.04500688386535788,0.09393679506439896,-0.003492509525070263,25.092267987836525,71.24185225041741,82.4239217696965
right_hidden_jam,173,0.0827367804401905,-0.003492224108150953,0.045010159899024446,0.0947367804401905,-0.003492224108150953,25.090331974558453,71.24250710381519,82.45727056978401
right_hidden_jam,174,0.08353671646030232,-0.0034921349268986963,0.045010350689809256,0.09553671646030232,-0.0034921349268986963,25.09135787957056,71.24075831869158,82.45503478921898
right_hidden_jam,175,0.08433758103247174,-0.003493121739068939,0.04500567965504726,0.09633758103247174,-0.003493121739068939,25.089079180997093,71.25153438627041,82.4436295511337
right_hidden_jam,176,0.08513716920850817,-0.0034928419798230474,0.04500770844201341,0.09713716920850816,-0.0034928419798230474,25.091434109568628,71.24804274977313,82.45511940037689
right_hidden_jam,177,0.08593675545002795,-0.0034925273962399016,0.04500691529913158,0.09793675545002795,-0.0034925273962399016,25.091237496155834,71.24233630430844,82.42420982654123
right_hidden_jam,178,0.08673673980745121,-0.003492243191476689,0.045010185617754626,0.09873673980745121,-0.003492243191476689,25.089302458414874,71.24302447183857,82.45765802451874
right_hidden_jam,179,0.0875366762300255,-0.003492153785286417,0.04501037572765473,0.0995366762300255,-0.003492153785286417,25.09033336720501,76.08814078688555,55.93523060089392
right_hidden_jam,180,0.0891242074989361,-0.0026802282390697616,0.045002345325164464,0.1011242074989361,-0.0026802282390697616,25.816120954649847,74.07942973363365,57.735582991892414
right_hidden_jam,181,0.09037009932172704,-0.002258314456742001,0.044995277200118936,0.10237009932172704,-0.002258314456742001,26.77786343524469,73.02902664172366,56.94013039743152
right_hidden_jam,182,0.09141900622612244,-0.0020357698361852775,0.04499913481381114,0.10341900622612243,-0.0020357698361852775,27.623709713031484,72.22890848704722,56.06815138224265
right_hidden_jam,183,0.09236269307998615,-0.001913685442447933,0.04500392134899271,0.10436269307998615,-0.001913685442447933,28.31169144803747,71.60793488109724,55.28136955297198
right_hidden_jam,184,0.09307534086275723,-0.0020294923777696653,0.045006287117122165,0.10507534086275723,-0.0020294923777696653,28.782504392115285,60.95411252071182,75.8166748570558
right_hidden_jam,185,0.09321155090295953,-0.0026998967042671774,0.045011350355125164,0.10521155090295953,-0.0026998967042671774,28.514118313176823,64.18253118681965,76.81122087943166
