control_source,baseline,condition,visible_seed,motion_timeout,step,success,env_done,reward,final_fraction_before,final_fraction_after,delta_final_fraction,failure_reason,primitive,has_params,pose0_x,pose0_y,pose0_z,pose1_x,pose1_y,pose1_z,pose0_quat_norm,pose1_quat_norm,action_valid,action_repr,action_ood_score,clip_fraction,raw_action_norm,clipped_action_norm,gt_action_idx,selected_recoverable_config,primary_hidden_condition,diagnostic_hidden_condition,primary_pair,diagnostic_pair,rollout_runtime,num_env_steps_executed
learned_action,state_action,hidden_breakaway_pin,310000,15.0,3,0,0,0.125,0.0,0.125,0.125,,pick_place,True,0.4396405816078186,0.051062364131212234,0.01663820818066597,0.5379166007041931,-0.1864553689956665,-0.0030708168633282185,1.0000000000000007,1.0000000000000002,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.4396405816078186, 0.051062364131212234, 0.01663820818066597], [6.243931149896298e-09, -1.591605247597272e-08, -3.0762805636186386e-08, 1.0]], ""pose1"": [[0.5379166007041931, -0.1864553689956665, -0.0030708168633282185], [-8.404209772550075e-09, -1.8929373624132495e-08, 6.793363205304104e-09, 1.0]]}}",0.4241875410079956,0.0,1.5875444412231445,1.5875444412231445,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,
oracle_action,,hidden_breakaway_pin,310001,5.0,0,0,0,0.0,0.0,0.0,0.0,,None,True,nan,nan,nan,nan,nan,nan,nan,nan,False,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": null}",nan,nan,nan,nan,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,1
oracle_action,,hidden_breakaway_pin,310001,5.0,1,0,0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,,pick_place,True,0.6312500000000001,-0.43125,0.01352793350815773,0.33675888180732727,-0.09055272489786148,-0.00015823740977793932,1.0,1.0,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.6312500000000001, -0.43125, 0.01352793350815773], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.33675888180732727, -0.09055272489786148, -0.00015823740977793932], [0, 0, 0, 1]]}}",nan,nan,nan,nan,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,2
oracle_action,,hidden_breakaway_pin,310001,5.0,2,0,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,,pick_place,True,0.484375,-0.26875,0.012963583692908287,0.6570433974266052,-0.18199151754379272,-0.007983256131410599,1.0,1.0,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.484375, -0.26875, 0.012963583692908287], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.6570433974266052, -0.18199151754379272, -0.007983256131410599], [0, 0, 0, 1]]}}",nan,nan,nan,nan,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,3
oracle_action,,hidden_breakaway_pin,310001,5.0,3,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,,pick_place,True,0.46875,-0.171875,0.013042271137237549,0.4797133207321167,-0.13888810575008392,-0.003054685890674591,1.0,1.0,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.46875, -0.171875, 0.013042271137237549], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.4797133207321167, -0.13888810575008392, -0.003054685890674591], [0, 0, 0, 1]]}}",nan,nan,nan,nan,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,4
oracle_action,,hidden_breakaway_pin,310001,5.0,4,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,,pick_place,True,0.415625,-0.140625,0.013479618355631828,0.42155328392982483,-0.11032997816801071,-0.0021212853025645018,1.0,1.0,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.415625, -0.140625, 0.013479618355631828], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.42155328392982483, -0.11032997816801071, -0.0021212853025645018], [0, 0, 0, 1]]}}",nan,nan,nan,nan,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,5
oracle_action,,hidden_breakaway_pin,310001,5.0,5,0,0,0.125,0.6666666666666666,0.7916666666666666,0.125,,pick_place,True,0.41875,-0.13124999999999998,0.01321218628436327,0.40192586183547974,-0.09834646433591843,-0.0040116808377206326,1.0,1.0,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.41875, -0.13124999999999998, 0.01321218628436327], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.40192586183547974, -0.09834646433591843, -0.0040116808377206326], [0, 0, 0, 1]]}}",nan,nan,nan,nan,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,6
oracle_action,,hidden_breakaway_pin,310001,5.0,6,0,0,0.08333333333333337,0.7916666666666666,0.875,0.08333333333333337,,pick_place,True,0.37812500000000004,-0.11249999999999999,0.013604109175503254,0.3366771638393402,-0.09171998500823975,-0.001530997222289443,1.0,1.0,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.37812500000000004, -0.11249999999999999, 0.013604109175503254], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.3366771638393402, -0.09171998500823975, -0.001530997222289443], [0, 0, 0, 1]]}}",nan,nan,nan,nan,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,7
oracle_action,,hidden_breakaway_pin,310001,5.0,7,0,0,0.04166666666666663,0.875,0.9166666666666666,0.04166666666666663,,pick_place,True,0.5687500000000001,-0.18124999999999997,0.013721555471420288,0.5979544520378113,-0.15874236822128296,-0.0006171787390485406,1.0,1.0,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.5687500000000001, -0.18124999999999997, 0.013721555471420288], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.5979544520378113, -0.15874236822128296, -0.0006171787390485406], [0, 0, 0, 1]]}}",nan,nan,nan,nan,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,8
gt_y_action_replay,,hidden_breakaway_pin,310001,5.0,0,0,0,0.0,0.0,0.0,0.0,,pick_place,True,0.609375,0.22812500596046448,0.013410571962594986,0.6213554739952087,0.1864524483680725,0.004288728814572096,1.0,1.0,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.609375, 0.22812500596046448, 0.013410571962594986], [0.0, 0.0, 0.0, 1.0]], ""pose1"": [[0.6213554739952087, 0.1864524483680725, 0.004288728814572096], [0.0, 0.0, 0.0, 1.0]]}}",nan,nan,1.6865421533584595,1.6865421533584595,7,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,
learned_action,paper_state,hidden_breakaway_pin,310001,5.0,0,0,0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,,pick_place,True,0.6425885558128357,-0.44606930017471313,0.014443343505263329,0.44472411274909973,0.04124842584133148,-0.006251784972846508,1.000000000000001,1.0,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.6425885558128357, -0.44606930017471313, 0.014443343505263329], [3.430963957384847e-08, 1.7674290475611087e-08, -3.189649433466002e-08, 1.0]], ""pose1"": [[0.44472411274909973, 0.04124842584133148, -0.006251784972846508], [5.404237946038393e-09, -4.014043319955363e-09, 4.524845831355151e-09, 1.0]]}}",0.6810314059257507,0.0,1.676790475845337,1.676790475845337,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,
learned_action,paper_state,hidden_breakaway_pin,310001,5.0,1,0,0,0.0,0.08333333333333333,0.08333333333333333,0.0,,pick_place,True,0.568252444267273,-0.16010376811027527,0.014291147701442242,0.5156086087226868,-0.09827916324138641,-0.0005828703287988901,1.0000000000000004,1.0000000000000002,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.568252444267273, -0.16010376811027527, 0.014291147701442242], [-3.13782919647565e-08, 1.2174314001356379e-08, -4.283849275310558e-09, 1.0]], ""pose1"": [[0.5156086087226868, -0.09827916324138641, -0.0005828703287988901], [5.679451575701933e-09, -1.6508488798194776e-08, -6.436660981989917e-09, 1.0]]}}",0.20687046647071838,0.0,1.6199567317962646,1.6199567317962646,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,
learned_action,paper_state,hidden_breakaway_pin,310001,5.0,2,0,0,0.0,0.08333333333333333,0.08333333333333333,0.0,,pick_place,True,0.5364212393760681,-0.11636091768741608,0.014693907462060452,0.5073813796043396,-0.08104893565177917,-0.001213763956911862,1.0000000000000002,0.9999999403953554,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.5364212393760681, -0.11636091768741608, 0.014693907462060452], [-4.925927221677284e-09, 1.541310190589229e-08, -2.0637601849671228e-08, 1.0]], ""pose1"": [[0.5073813796043396, -0.08104893565177917, -0.001213763956911862], [1.654025894026745e-08, -1.4594861319494612e-08, 1.3443287594228082e-09, 0.9999999403953552]]}}",0.135291188955307,0.0,1.6017208099365234,1.6017208099365234,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,
learned_action,paper_state,hidden_breakaway_pin,310001,5.0,3,0,0,0.0,0.08333333333333333,0.08333333333333333,0.0,,pick_place,True,0.5119462609291077,-0.05244822055101395,0.012281399220228195,0.5088643431663513,0.01202862523496151,-0.0007943854434415698,1.0000000000000002,1.0,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.5119462609291077, -0.05244822055101395, 0.012281399220228195], [7.911921784398146e-09, -9.367306041951906e-09, -1.4667586256678078e-08, 1.0]], ""pose1"": [[0.5088643431663513, 0.01202862523496151, -0.0007943854434415698], [5.635600874853708e-09, 1.3340227811298178e-09, 1.4570241901878944e-08, 1.0]]}}",0.16306138038635254,0.0,1.5887349843978882,1.5887349843978882,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,
learned_action,state_action,hidden_breakaway_pin,310001,5.0,0,0,0,0.0,0.0,0.0,0.0,,pick_place,True,0.6376643180847168,-0.42055144906044006,0.013035554438829422,0.45945876836776733,0.10169262439012527,-0.005965912248939276,1.0000000000000004,1.0,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.6376643180847168, -0.42055144906044006, 0.013035554438829422], [2.4526936925894915e-08, 1.5634633143690735e-08, -1.809127780916242e-08, 1.0]], ""pose1"": [[0.45945876836776733, 0.10169262439012527, -0.005965912248939276], [1.1487645279473213e-09, -1.1001659139253661e-08, 1.0709613196269174e-09, 1.0]]}}",0.6619426608085632,0.0,1.6748517751693726,1.6748517751693726,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,
learned_action,state_action,hidden_breakaway_pin,310001,5.0,1,0,0,0.0,0.0,0.0,0.0,,pick_place,True,0.5776025056838989,-0.13581687211990356,0.014746641740202904,0.5117307901382446,-0.08370935171842575,0.0001314273104071617,1.0000000000000004,1.0000000000000004,True,"{""camera_config"": [{""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [1.0, 0, 0.75], ""rotation"": [0.6532814824381883, 0.6532814824381884, -0.2705980500730986, -0.27059805007309845], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, 0.5, 0.75], ""rotation"": [-0.3596047974904982, 0.8681627791959909, -0.3159854101251621, 0.1308854423858669], ""zrange"": [0.01, 10.0], ""noise"": false}, {""image_size"": [480, 640], ""intrinsics"": [450.0, 0, 320.0, 0, 450.0, 240.0, 0, 0, 1], ""position"": [0, -0.5, 0.75], ""rotation"": [-0.8681627791959909, 0.3596047974904982, -0.13088544238586683, 0.3159854101251621], ""zrange"": [0.01, 10.0], ""noise"": false}], ""primitive"": ""pick_place"", ""params"": {""pose0"": [[0.5776025056838989, -0.13581687211990356, 0.014746641740202904], [-3.237362022900925e-08, -2.2231545493411886e-09, 1.7213076519695392e-09, 1.0]], ""pose1"": [[0.5117307901382446, -0.08370935171842575, 0.0001314273104071617], [1.3901719775333277e-08, -1.969173801796842e-08, -1.5570218891980403e-08, 1.0]]}}",0.20234978199005127,0.0,1.6190009117126465,1.6190009117126465,,breakaway_force_2p6_disp_0p045_pull_0p36,hidden_breakaway_pin,hidden_pin,free_vs_hidden_breakaway_pin,free_vs_hidden_pin,tf_free_action_execution_diagnostic,
