comparison,step,feature,repeat,fold,train_groups,test_groups,accuracy,balanced_accuracy,roc_auc,tp,tn,fp,fn,paired_accuracy,paired_positive,paired_negative,paired_ties,paired_margin_mean,paired_margin_median,paired_sign_p
control_free_replicate,20,causal_fd_history_s10,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,causal_fd_history_s10,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s10,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,privileged_model_x_v1_s10,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_free_replicate,20,model_x_v2_s5_noise_00025m,0,0,102,26,0.6153846153846154,0.6153846153846154,0.5754437869822485,16,16,10,10,0.6153846153846154,16,10,0,0.07692307692307693,0.11764705882352942,0.32693958282470703
control_free_replicate,20,model_x_v2_s5_noise_00025m,0,1,102,26,0.5,0.5,0.5014792899408284,13,13,13,13,0.46153846153846156,12,14,0,0.00150829562594269,-0.019607843137254867,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_00025m,0,2,102,26,0.5,0.5,0.48668639053254437,13,13,13,13,0.5,13,13,0,-0.01357466063348416,0.0,1.0
control_free_replicate,20,model_x_v2_s5_noise_00025m,0,3,103,25,0.48,0.48,0.456,12,12,13,13,0.32,8,17,0,-0.04489795918367346,-0.06122448979591838,0.10775214433670044
control_free_replicate,20,model_x_v2_s5_noise_00025m,0,4,103,25,0.36,0.36,0.3696,9,9,16,16,0.4,10,15,0,-0.1330612244897959,-0.163265306122449,0.42435622215270996
control_free_replicate,20,model_x_v2_s5_noise_00025m,1,0,102,26,0.46153846153846156,0.46153846153846156,0.40088757396449703,12,12,14,14,0.38461538461538464,10,16,0,-0.10105580693815987,-0.07843137254901962,0.32693958282470703
control_free_replicate,20,model_x_v2_s5_noise_00025m,1,1,102,26,0.46153846153846156,0.46153846153846156,0.46449704142011833,12,12,14,14,0.4230769230769231,11,15,0,-0.036199095022624445,-0.049019607843137254,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_00025m,1,2,102,26,0.46153846153846156,0.46153846153846156,0.44822485207100593,12,12,14,14,0.4230769230769231,11,15,0,-0.05279034690799397,-0.03921568627450983,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_00025m,1,3,103,25,0.52,0.52,0.4784,13,13,12,12,0.52,13,12,0,-0.02204081632653062,0.020408163265306117,1.0
control_free_replicate,20,model_x_v2_s5_noise_00025m,1,4,103,25,0.52,0.52,0.5408,13,13,12,12,0.56,14,11,0,0.04163265306122449,0.0816326530612245,0.6900379657745361
control_free_replicate,20,model_x_v2_s5_noise_00025m,2,0,102,26,0.5,0.5,0.48668639053254437,13,13,13,13,0.38461538461538464,10,16,0,-0.013574660633484162,-0.019607843137254867,0.32693958282470703
control_free_replicate,20,model_x_v2_s5_noise_00025m,2,1,102,26,0.5,0.5,0.46597633136094674,13,13,13,13,0.4230769230769231,11,15,0,-0.03469079939668175,-0.04901960784313726,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_00025m,2,2,102,26,0.38461538461538464,0.38461538461538464,0.3831360946745562,10,10,16,16,0.46153846153846156,12,14,0,-0.11915535444947209,-0.019607843137254916,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_00025m,2,3,103,25,0.4,0.4,0.4096,10,10,15,15,0.36,9,16,0,-0.09224489795918366,-0.04081632653061229,0.2295229434967041
control_free_replicate,20,model_x_v2_s5_noise_00025m,2,4,103,25,0.64,0.64,0.5888,16,16,9,9,0.64,16,9,0,0.09061224489795919,0.08163265306122447,0.2295229434967041
control_free_replicate,20,model_x_v2_s5_noise_00025m,3,0,102,26,0.46153846153846156,0.46153846153846156,0.5133136094674556,12,12,14,14,0.5,13,13,0,0.013574660633484162,5.551115123125783e-17,1.0
control_free_replicate,20,model_x_v2_s5_noise_00025m,3,1,102,26,0.5769230769230769,0.5769230769230769,0.6035502958579881,15,15,11,11,0.5769230769230769,15,11,0,0.10558069381598795,0.049019607843137275,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_00025m,3,2,102,26,0.5,0.5,0.5,13,13,13,13,0.5769230769230769,15,11,0,-1.0675221390626506e-17,0.019607843137254888,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_00025m,3,3,103,25,0.36,0.36,0.4,9,9,16,16,0.32,8,17,0,-0.10204081632653061,-0.06122448979591837,0.10775214433670044
control_free_replicate,20,model_x_v2_s5_noise_00025m,3,4,103,25,0.48,0.48,0.4896,12,12,13,13,0.4,10,15,0,-0.010612244897959202,-0.020408163265306145,0.42435622215270996
control_free_replicate,20,model_x_v2_s5_noise_00025m,4,0,102,26,0.5,0.5,0.4334319526627219,13,13,13,13,0.4230769230769231,11,15,0,-0.06787330316742081,-0.1568627450980392,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_00025m,4,1,102,26,0.4230769230769231,0.4230769230769231,0.46005917159763315,11,11,15,15,0.46153846153846156,12,14,0,-0.04072398190045248,-0.029411764705882373,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_00025m,4,2,102,26,0.46153846153846156,0.46153846153846156,0.4230769230769231,12,12,14,14,0.23076923076923078,6,20,0,-0.0784313725490196,-0.06862745098039216,0.009355306625366211
control_free_replicate,20,model_x_v2_s5_noise_00025m,4,3,103,25,0.52,0.52,0.5024,13,13,12,12,0.48,12,13,0,0.002448979591836725,-0.02040816326530609,1.0
control_free_replicate,20,model_x_v2_s5_noise_00025m,4,4,103,25,0.48,0.48,0.4992,12,12,13,13,0.6,15,10,0,-0.0008163265306122502,0.040816326530612235,0.42435622215270996
control_free_replicate,20,model_x_v2_s5_noise_0005m,0,0,102,26,0.5,0.5,0.5044378698224852,13,13,13,13,0.6538461538461539,17,9,0,0.00452488687782804,0.039215686274509824,0.16863754391670227
control_free_replicate,20,model_x_v2_s5_noise_0005m,0,1,102,26,0.5384615384615384,0.5384615384615384,0.5310650887573964,14,14,12,12,0.5769230769230769,15,11,0,0.031674208144796386,0.029411764705882373,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_0005m,0,2,102,26,0.5384615384615384,0.5384615384615384,0.5547337278106509,14,14,12,12,0.5769230769230769,15,11,0,0.055806938159879325,0.04901960784313725,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_0005m,0,3,103,25,0.44,0.44,0.4752,11,11,14,14,0.52,13,12,0,-0.02530612244897958,0.04081632653061218,1.0
control_free_replicate,20,model_x_v2_s5_noise_0005m,0,4,103,25,0.52,0.52,0.4944,13,13,12,12,0.56,14,11,0,-0.005714285714285714,0.04081632653061225,0.6900379657745361
control_free_replicate,20,model_x_v2_s5_noise_0005m,1,0,102,26,0.5,0.5,0.5355029585798816,13,13,13,13,0.5,13,13,0,0.03619909502262443,0.019607843137254916,1.0
control_free_replicate,20,model_x_v2_s5_noise_0005m,1,1,102,26,0.46153846153846156,0.46153846153846156,0.507396449704142,12,12,14,14,0.5384615384615384,14,12,0,0.007541478129713431,0.039215686274509796,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_0005m,1,2,102,26,0.5,0.5,0.5,13,13,13,13,0.5384615384615384,14,12,0,1.120898246015783e-17,0.05882352941176474,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_0005m,1,3,103,25,0.56,0.56,0.5968,14,14,11,11,0.64,16,9,0,0.09877551020408167,0.10204081632653061,0.2295229434967041
control_free_replicate,20,model_x_v2_s5_noise_0005m,1,4,103,25,0.6,0.6,0.5536,15,15,10,10,0.64,16,9,0,0.054693877551020405,0.061224489795918324,0.2295229434967041
control_free_replicate,20,model_x_v2_s5_noise_0005m,2,0,102,26,0.5384615384615384,0.5384615384615384,0.5458579881656804,14,14,12,12,0.5769230769230769,15,11,0,0.046757164404223235,0.05882352941176468,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_0005m,2,1,102,26,0.5769230769230769,0.5769230769230769,0.6079881656804734,15,15,11,11,0.6538461538461539,17,9,0,0.11010558069381601,0.0980392156862745,0.16863754391670227
control_free_replicate,20,model_x_v2_s5_noise_0005m,2,2,102,26,0.46153846153846156,0.46153846153846156,0.47485207100591714,12,12,14,14,0.5384615384615384,14,12,0,-0.025641025641025647,0.019607843137254867,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_0005m,2,3,103,25,0.48,0.48,0.5008,12,12,13,13,0.44,11,14,0,0.0008163265306122502,-0.040816326530612235,0.6900379657745361
control_free_replicate,20,model_x_v2_s5_noise_0005m,2,4,103,25,0.52,0.52,0.5312,13,13,12,12,0.52,13,12,0,0.03183673469387755,0.020408163265306145,1.0
control_free_replicate,20,model_x_v2_s5_noise_0005m,3,0,102,26,0.5384615384615384,0.5384615384615384,0.5739644970414202,14,14,12,12,0.6153846153846154,16,10,0,0.07541478129713422,0.04901960784313723,0.32693958282470703
control_free_replicate,20,model_x_v2_s5_noise_0005m,3,1,102,26,0.5769230769230769,0.5769230769230769,0.6227810650887574,15,15,11,11,0.6538461538461539,17,9,0,0.12518853695324283,0.11764705882352941,0.16863754391670227
control_free_replicate,20,model_x_v2_s5_noise_0005m,3,2,102,26,0.46153846153846156,0.46153846153846156,0.5059171597633136,12,12,14,14,0.5769230769230769,15,11,0,0.006033182503770753,0.039215686274509824,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_0005m,3,3,103,25,0.48,0.48,0.4752,12,12,13,13,0.52,13,12,0,-0.025306122448979597,0.02040816326530613,1.0
control_free_replicate,20,model_x_v2_s5_noise_0005m,3,4,103,25,0.56,0.56,0.544,14,14,11,11,0.6,15,10,0,0.044897959183673466,0.061224489795918324,0.42435622215270996
control_free_replicate,20,model_x_v2_s5_noise_0005m,4,0,102,26,0.6153846153846154,0.6153846153846154,0.6094674556213018,16,16,10,10,0.6538461538461539,17,9,0,0.11161387631975866,0.10784313725490192,0.16863754391670227
control_free_replicate,20,model_x_v2_s5_noise_0005m,4,1,102,26,0.5769230769230769,0.5769230769230769,0.5488165680473372,15,15,11,11,0.6538461538461539,17,9,0,0.049773755656108594,0.04901960784313727,0.16863754391670227
control_free_replicate,20,model_x_v2_s5_noise_0005m,4,2,102,26,0.5,0.5,0.5251479289940828,13,13,13,13,0.5,13,13,0,0.025641025641025644,0.0,1.0
control_free_replicate,20,model_x_v2_s5_noise_0005m,4,3,103,25,0.44,0.44,0.4416,11,11,14,14,0.4,10,15,0,-0.059591836734693884,-0.04081632653061229,0.42435622215270996
control_free_replicate,20,model_x_v2_s5_noise_0005m,4,4,103,25,0.52,0.52,0.5536,13,13,12,12,0.72,18,7,0,0.054693877551020405,0.06122448979591837,0.043285250663757324
control_free_replicate,20,model_x_v2_s5_noise_001m,0,0,102,26,0.4230769230769231,0.4230769230769231,0.3772189349112426,11,11,15,15,0.3076923076923077,8,18,0,-0.12518853695324283,-0.107843137254902,0.07551869750022888
control_free_replicate,20,model_x_v2_s5_noise_001m,0,1,102,26,0.38461538461538464,0.38461538461538464,0.3757396449704142,10,10,16,16,0.5,13,13,0,-0.12669683257918551,0.009803921568627437,1.0
control_free_replicate,20,model_x_v2_s5_noise_001m,0,2,102,26,0.5384615384615384,0.5384615384615384,0.5236686390532544,14,14,12,12,0.5769230769230769,15,11,0,0.02413273001508295,0.0980392156862745,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_001m,0,3,103,25,0.48,0.48,0.4848,12,12,13,13,0.52,13,12,0,-0.01551020408163264,0.061224489795918324,1.0
control_free_replicate,20,model_x_v2_s5_noise_001m,0,4,103,25,0.52,0.52,0.5104,13,13,12,12,0.4,10,15,0,0.010612244897959205,-0.10204081632653061,0.42435622215270996
control_free_replicate,20,model_x_v2_s5_noise_001m,1,0,102,26,0.5384615384615384,0.5384615384615384,0.5428994082840237,14,14,12,12,0.46153846153846156,12,14,0,0.043740573152337855,-0.029411764705882304,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_001m,1,1,102,26,0.5384615384615384,0.5384615384615384,0.5710059171597633,14,14,12,12,0.6153846153846154,16,10,0,0.07239819004524886,0.05882352941176472,0.32693958282470703
control_free_replicate,20,model_x_v2_s5_noise_001m,1,2,102,26,0.5769230769230769,0.5769230769230769,0.5443786982248521,15,15,11,11,0.4230769230769231,11,15,0,0.04524886877828052,-0.13725490196078433,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_001m,1,3,103,25,0.44,0.44,0.3904,11,11,14,14,0.36,9,16,0,-0.11183673469387755,-0.22448979591836735,0.2295229434967041
control_free_replicate,20,model_x_v2_s5_noise_001m,1,4,103,25,0.44,0.44,0.4864,11,11,14,14,0.48,12,13,0,-0.013877551020408174,-0.020408163265306145,1.0
control_free_replicate,20,model_x_v2_s5_noise_001m,2,0,102,26,0.46153846153846156,0.46153846153846156,0.46893491124260356,12,12,14,14,0.4230769230769231,11,15,0,-0.03167420814479639,-0.02941176470588233,0.557197093963623
control_free_replicate,20,model_x_v2_s5_noise_001m,2,1,102,26,0.4230769230769231,0.4230769230769231,0.46597633136094674,11,11,15,15,0.46153846153846156,12,14,0,-0.034690799396681765,-0.04901960784313726,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_001m,2,2,102,26,0.5769230769230769,0.5769230769230769,0.5340236686390533,15,15,11,11,0.46153846153846156,12,14,0,0.034690799396681744,-0.04901960784313722,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_001m,2,3,103,25,0.64,0.64,0.5984,16,16,9,9,0.64,16,9,0,0.1004081632653061,0.04081632653061218,0.2295229434967041
control_free_replicate,20,model_x_v2_s5_noise_001m,2,4,103,25,0.56,0.56,0.6,14,14,11,11,0.6,15,10,0,0.10204081632653061,0.04081632653061229,0.42435622215270996
control_free_replicate,20,model_x_v2_s5_noise_001m,3,0,102,26,0.5,0.5,0.47337278106508873,13,13,13,13,0.46153846153846156,12,14,0,-0.02714932126696832,-0.029411764705882373,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_001m,3,1,102,26,0.3076923076923077,0.3076923076923077,0.34763313609467456,8,8,18,18,0.38461538461538464,10,16,0,-0.15535444947209653,-0.22549019607843135,0.32693958282470703
control_free_replicate,20,model_x_v2_s5_noise_001m,3,2,102,26,0.4230769230769231,0.4230769230769231,0.46005917159763315,11,11,15,15,0.46153846153846156,12,14,0,-0.04072398190045248,-0.0784313725490196,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_001m,3,3,103,25,0.56,0.56,0.4736,14,14,11,11,0.4,10,15,0,-0.026938775510204075,-0.06122448979591838,0.42435622215270996
control_free_replicate,20,model_x_v2_s5_noise_001m,3,4,103,25,0.44,0.44,0.424,11,11,14,14,0.36,9,16,0,-0.07755102040816327,-0.1428571428571428,0.2295229434967041
control_free_replicate,20,model_x_v2_s5_noise_001m,4,0,102,26,0.5384615384615384,0.5384615384615384,0.5547337278106509,14,14,12,12,0.46153846153846156,12,14,0,0.055806938159879346,-0.039215686274509796,0.8450189828872681
control_free_replicate,20,model_x_v2_s5_noise_001m,4,1,102,26,0.5384615384615384,0.5384615384615384,0.4807692307692308,14,14,12,12,0.5,13,13,0,-0.019607843137254888,-0.009803921568627472,1.0
control_free_replicate,20,model_x_v2_s5_noise_001m,4,2,102,26,0.38461538461538464,0.38461538461538464,0.3875739644970414,10,10,16,16,0.38461538461538464,10,16,0,-0.11463046757164402,-0.30392156862745096,0.32693958282470703
control_free_replicate,20,model_x_v2_s5_noise_001m,4,3,103,25,0.6,0.6,0.6288,15,15,10,10,0.6,15,10,0,0.13142857142857145,0.04081632653061229,0.42435622215270996
control_free_replicate,20,model_x_v2_s5_noise_001m,4,4,103,25,0.48,0.48,0.4096,12,12,13,13,0.4,10,15,0,-0.09224489795918368,-0.18367346938775508,0.42435622215270996
control_hidden_unarmed,20,xy_single,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
control_hidden_unarmed,20,xy_single,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
