diverged,eligible,final_fraction_abs_diff,future_final_xy_chamfer,normalized_prefix_mae,split,success_diff,visible_seed,window_t
True,True,0.04166668653488159,0.009793246164917946,0.000377930355271436,train,True,400065,1
True,True,0.04166668653488159,0.009120993316173553,0.000994336199280852,train,True,400065,2
True,True,0.04166668653488159,0.009120993316173553,0.0019842098224003187,train,True,400065,3
True,True,0.04166668653488159,0.009120993316173553,0.0026953378614913127,train,True,400065,4
True,True,0.04166668653488159,0.009120993316173553,0.00832791317246883,train,True,400065,5
False,True,0.0,0.0011881865793839097,0.0,train,False,400066,0
True,True,0.7083333730697632,0.03737708181142807,0.0,train,True,400067,0
True,True,0.7083333730697632,0.03737708181142807,0.002001601423395062,train,True,400067,1
True,True,0.7083333730697632,0.03737708181142807,0.024909472513373644,train,True,400067,2
True,True,0.875,0.0861392542719841,0.0,train,True,400068,0
True,True,0.875,0.08199425041675568,0.0051623234894341815,train,True,400068,1
True,True,0.875,0.08199425041675568,0.03527231329803297,train,True,400068,2
False,False,0.875,0.08199425041675568,0.05996815180471315,train,True,400068,3
False,False,0.875,0.08199425041675568,0.07694071251747174,train,True,400068,4
True,True,1.0,0.0061146970838308334,0.0,train,False,400069,0
True,True,1.0,0.00996980257332325,0.0009218586452249826,train,False,400069,1
True,True,1.0,0.010560188442468643,0.0023453831718761127,train,False,400069,2
True,True,1.0,0.010560188442468643,0.003716278167687253,train,False,400069,3
True,True,1.0,0.010560188442468643,0.004333210520896523,train,False,400069,4
True,True,1.0,0.010560188442468643,0.007581702185273443,train,False,400069,5
True,True,0.4166666865348816,0.013851972296833992,0.0,train,True,400070,0
True,True,0.4166666865348816,0.013851972296833992,0.0011554130559123812,train,True,400070,1
True,True,0.4166666865348816,0.013851972296833992,0.003148181133817264,train,True,400070,2
True,True,0.4166666865348816,0.013851972296833992,0.008441773754758443,train,True,400070,3
True,True,0.625,0.06140550971031189,0.0,train,True,400071,0
True,True,0.625,0.06140550971031189,0.0007602850447077855,train,True,400071,1
True,True,0.625,0.06140550971031189,0.03776020439206382,train,True,400071,2
False,False,0.625,0.06140550971031189,0.06114621369709187,train,True,400071,3
True,True,1.0,0.005840194411575794,0.0,train,False,400072,0
True,True,1.0,0.005840194411575794,0.001301433348135514,train,False,400072,1
True,True,1.0,0.005840194411575794,0.0022888293269606383,train,False,400072,2
True,True,1.0,0.005840194411575794,0.003364184758584078,train,False,400072,3
True,True,0.08333331346511841,0.004795716144144535,0.0,train,True,400073,0
True,True,0.08333331346511841,0.0055336058139801025,0.0008444871513612666,train,True,400073,1
True,True,0.08333331346511841,0.0055336058139801025,0.002205344241888836,train,True,400073,2
True,True,0.08333331346511841,0.0055336058139801025,0.003955897643977061,train,True,400073,3
True,True,0.08333331346511841,0.0055336058139801025,0.004020959088330749,train,True,400073,4
True,True,0.125,0.004229225218296051,0.0,train,True,400074,0
True,True,0.125,0.004229225218296051,0.0007162488447592265,train,True,400074,1
True,True,0.125,0.004229225218296051,0.0014956876660312882,train,True,400074,2
True,True,0.125,0.004229225218296051,0.0022136646531924066,train,True,400074,3
True,True,0.4166666865348816,0.009157707914710045,0.0,train,True,400075,0
True,True,0.4166666865348816,0.009157707914710045,0.001412781053895847,train,True,400075,1
True,True,0.4166666865348816,0.009157707914710045,0.004173752742093,train,True,400075,2
False,True,0.0,0.002509909449145198,0.0,train,False,400076,0
False,True,0.0,0.002509909449145198,0.00027456471840918987,train,False,400076,1
False,True,0.0,0.002509909449145198,0.0008809591057071352,train,False,400076,2
False,True,0.0,0.0027157727163285017,0.0,train,False,400077,0
True,True,0.0,0.003265399718657136,0.0006758187123790045,train,False,400077,1
True,True,0.0,0.003265399718657136,0.0013909848732838578,train,False,400077,2
True,True,0.0,0.003265399718657136,0.0020151024283775547,train,False,400077,3
True,True,0.0,0.003265399718657136,0.0019091929902442482,train,False,400077,4
True,True,0.0,0.004609523341059685,0.0,train,False,400078,0
True,True,0.0,0.004609523341059685,0.0006753451701798516,train,False,400078,1
True,True,0.0,0.004609523341059685,0.001181102327831614,train,False,400078,2
True,True,0.0,0.004609523341059685,0.002199104834043676,train,False,400078,3
True,True,0.875,0.11354890465736389,0.0,train,True,400079,0
True,True,0.875,0.11627629399299622,0.002997702118971086,train,True,400079,1
True,True,0.875,0.12030591815710068,0.04259025183920835,train,True,400079,2
False,False,0.875,0.12466850876808167,0.07209223777261203,train,True,400079,3
False,False,0.875,0.12195368111133575,0.09880386894311531,train,True,400079,4
False,False,0.875,0.12372386455535889,0.09102013390350203,train,True,400079,5
False,False,0.875,0.12488237023353577,0.08931002876699742,train,True,400079,6
False,False,0.875,0.12126230448484421,0.08932490307595055,train,True,400079,7
False,False,0.875,0.12126230448484421,0.0882899912919699,train,True,400079,8
False,False,0.875,0.12126230448484421,0.08953502828621113,train,True,400079,9
False,False,0.875,0.12126230448484421,0.09077852996495446,train,True,400079,10
True,True,0.875,0.07049167156219482,0.0,train,True,400080,0
True,True,0.875,0.07049167156219482,0.001538138334508393,train,True,400080,1
True,True,0.875,0.07049167156219482,0.02623982657137303,train,True,400080,2
True,True,0.875,0.07049167156219482,0.047307144930404305,train,True,400080,3
True,True,0.4583333134651184,0.017948787659406662,0.0,train,True,400081,0
True,True,0.4583333134651184,0.017948787659406662,0.0021808870604980895,train,True,400081,1
True,True,0.4583333134651184,0.017948787659406662,0.01745696498196314,train,True,400081,2
True,True,0.2083333134651184,0.003958192188292742,0.0,train,True,400082,0
True,True,0.2083333134651184,0.003958192188292742,0.0004118504314396604,train,True,400082,1
True,True,1.0,0.00287212198600173,0.0,train,False,400083,0
True,True,1.0,0.007169805467128754,0.0005368226763890535,train,False,400083,1
True,True,1.0,0.007693357765674591,0.0015386937025561357,train,False,400083,2
True,True,1.0,0.009425308555364609,0.0021443043466176067,train,False,400083,3
True,True,1.0,0.007463702000677586,0.0022828139496892364,train,False,400083,4
True,True,1.0,0.009578377939760685,0.007923849705720012,train,False,400083,5
True,True,1.0,0.009578377939760685,0.012682871132719657,train,False,400083,6
False,False,1.0,0.009578377939760685,0.0628971796300946,train,False,400083,7
False,False,1.0,0.009578377939760685,0.05857502698651508,train,False,400083,8
True,True,1.0,0.003831416368484497,0.0,train,False,400084,0
True,True,1.0,0.004024563357234001,0.0002881922441483316,train,False,400084,1
