idm_policy,future_source,future_source_uses_condition_label,condition,visible_seed,episode_idx,step_idx,fraction_before,fraction_after,fraction_delta,done_after,reward,model_x_ood_l2,model_x_ood_mean_abs,input_nn_l2,future_std_mean,future_norm,future_nn_l2,future_nn_mae,future_nearest_condition,future_condition_match,chosen_sample_idx,retrieval_index,action_ood,clip_frac,pose0_x,pose0_y,pose1_x,pose1_y,pull_len,pose0_step_delta,pose1_step_delta,scope
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311000,0,13,0.0,0.0,0.0,0,0.0,nan,nan,0.04050209000706673,0.04017642140388489,0.46160364151000977,0.0,0.0,free,1,-1,304,0.6165352463722229,0.0,0.44485563039779663,-0.19516023993492126,0.4083292782306671,-0.2389298975467682,0.057008396834135056,0.006713064853101969,0.004927857778966427,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311000,0,14,0.0,0.0,0.0,0,0.0,nan,nan,0.04601389914751053,0.04003727436065674,0.46160364151000977,0.0,0.0,free,1,-1,304,0.6765761971473694,0.0,0.4473611116409302,-0.19866332411766052,0.40943485498428345,-0.24234166741371155,0.05784633755683899,0.004306858871132135,0.003586428938433528,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311000,0,15,0.0,0.0,0.0,0,0.0,nan,nan,0.048418331891298294,0.039808280766010284,0.45392870903015137,0.0,0.0,free,1,-1,612,0.24283663928508759,0.0,0.5443234443664551,-0.04051440954208374,0.5778002738952637,-0.045849546790122986,0.03389928862452507,0.18550679087638855,0.2587587237358093,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,0,0.0,0.0,0.0,0,0.0,nan,nan,0.01718112640082836,0.03979085013270378,0.4719562530517578,0.0,0.0,free,1,-1,196,0.6879986524581909,0.0,0.552677571773529,0.42850273847579956,0.5664603114128113,-0.21779827773571014,0.6464479565620422,nan,nan,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,1,0.0,0.0,0.0,0,0.0,nan,nan,0.11971889436244965,0.03915969654917717,0.4411243200302124,0.0,0.0,free,1,-1,572,0.6561383605003357,0.0,0.538264274597168,0.23564419150352478,0.4118766188621521,0.22538422048091888,0.1268034130334854,0.19339638948440552,0.4693685472011566,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,2,0.0,0.0,0.0,0,0.0,nan,nan,0.10863851010799408,0.039630141109228134,0.45775938034057617,0.0,0.0,free,1,-1,256,0.3941366970539093,0.0,0.5956670641899109,0.09164902567863464,0.5138425230979919,0.15152966976165771,0.10139500349760056,0.15501512587070465,0.1259029060602188,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,3,0.0,0.0,0.0,0,0.0,nan,nan,0.06253384798765182,0.039438396692276,0.46640872955322266,0.0,0.0,free,1,-1,260,0.1858770102262497,0.0,0.5559753179550171,-0.002179013565182686,0.4768637716770172,0.008469615131616592,0.07982499897480011,0.10187803953886032,0.1477620005607605,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,4,0.0,0.0,0.0,0,0.0,nan,nan,0.05005889758467674,0.04010799527168274,0.46902093291282654,0.0,0.0,free,1,-1,264,0.15631799399852753,0.0,0.5666567087173462,-0.023593749850988388,0.4864939749240875,-0.0383419394493103,0.08150811493396759,0.02393079735338688,0.047791868448257446,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,5,0.0,0.0,0.0,0,0.0,nan,nan,0.044537562876939774,0.040059398859739304,0.46902093291282654,0.0,0.0,free,1,-1,264,0.1718621551990509,0.0,0.534539520740509,-0.0050956327468156815,0.4900636672973633,-0.03663139045238495,0.054521605372428894,0.03706337884068489,0.003958368673920631,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,6,0.0,0.0,0.0,0,0.0,nan,nan,0.046544190496206284,0.040169745683670044,0.46902093291282654,0.0,0.0,free,1,-1,264,0.19373656809329987,0.0,0.5249403715133667,0.014400018379092216,0.4855816960334778,-0.03065648302435875,0.05982636287808418,0.02173071727156639,0.007469108793884516,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,7,0.0,0.0,0.0,0,0.0,nan,nan,0.04590344429016113,0.04001643508672714,0.46640872955322266,0.0,0.0,free,1,-1,260,0.2117278277873993,0.0,0.5368325710296631,0.02729746513068676,0.4808482229709625,0.013506356626749039,0.05765797197818756,0.017543332651257515,0.04441578686237335,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,8,0.0,0.0,0.0,0,0.0,nan,nan,0.04320988431572914,0.03993450477719307,0.46640872955322266,0.0,0.0,free,1,-1,260,0.22314946353435516,0.0,0.5395704507827759,0.019327310845255852,0.48449763655662537,0.011713266372680664,0.05559666082262993,0.008427297696471214,0.004066127352416515,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,9,0.0,0.0,0.0,0,0.0,nan,nan,0.041788190603256226,0.03972741588950157,0.46902093291282654,0.0,0.0,free,1,-1,264,0.2038045972585678,0.0,0.5301806330680847,0.003613000735640526,0.48994138836860657,-0.030522065237164497,0.05276741087436676,0.018305961042642593,0.04258470982313156,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,10,0.0,0.0,0.0,0,0.0,nan,nan,0.04151523485779762,0.04001361504197121,0.46902093291282654,0.0,0.0,free,1,-1,264,0.20604445040225983,0.0,0.52955162525177,0.005472686141729355,0.488436222076416,-0.029373392462730408,0.053895507007837296,0.0019631811883300543,0.0018934030085802078,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,11,0.0,0.0,0.0,0,0.0,nan,nan,0.04352375119924545,0.03981095552444458,0.46902093291282654,0.0,0.0,free,1,-1,264,0.20516173541545868,0.0,0.5300955176353455,0.008255818858742714,0.4882047772407532,-0.02802133746445179,0.05541539564728737,0.002835779683664441,0.0013717213878408074,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,12,0.0,0.0,0.0,0,0.0,nan,nan,0.043912049382925034,0.04019549861550331,0.46902093291282654,0.0,0.0,free,1,-1,264,0.20669594407081604,0.0,0.5292949080467224,0.00835668109357357,0.4886259138584137,-0.028805023059248924,0.055090464651584625,0.00080693798372522,0.0008896736544556916,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,13,0.0,0.0,0.0,0,0.0,nan,nan,0.043569620698690414,0.039949722588062286,0.46902093291282654,0.0,0.0,free,1,-1,264,0.20672979950904846,0.0,0.5292565822601318,0.007742375135421753,0.4884549677371979,-0.028760403394699097,0.05474691465497017,0.0006155003211461008,0.00017667340580374002,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,14,0.0,0.0,0.0,0,0.0,nan,nan,0.043478500097990036,0.0399288535118103,0.46902093291282654,0.0,0.0,free,1,-1,264,0.2061873972415924,0.0,0.5295167565345764,0.007738647982478142,0.4886527955532074,-0.028765959665179253,0.054794616997241974,0.0002602009626571089,0.00019790582882706076,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311001,1,15,0.0,0.0,0.0,0,0.0,nan,nan,0.043515224009752274,0.04014337807893753,0.46902093291282654,0.0,0.0,free,1,-1,264,0.20637764036655426,0.0,0.5292027592658997,0.008025823161005974,0.4889507293701172,-0.02895161509513855,0.05465855076909065,0.000425515987444669,0.00035104487324133515,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,0,0.0,0.0,0.0,0,0.0,nan,nan,0.01865769363939762,0.03910805284976959,0.4546123147010803,0.0,0.0,free,1,-1,692,0.598747193813324,0.0,0.35144659876823425,-0.26579251885414124,0.39787939190864563,0.06325819343328476,0.33231067657470703,nan,nan,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,1,0.0,0.0,0.0,0,0.0,nan,nan,0.09088283032178879,0.03915873542428017,0.47822684049606323,0.0,0.0,free,1,-1,656,0.5755234956741333,0.0,0.32747891545295715,-0.2651370167732239,0.5577477216720581,-0.09222172200679779,0.28796425461769104,0.02397664450109005,0.223006471991539,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,2,0.0,0.0,0.0,0,0.0,nan,nan,0.08234336227178574,0.0388975590467453,0.4868462383747101,0.0,0.0,free,1,-1,660,0.45880183577537537,0.0,0.3996071517467499,-0.20183855295181274,0.5095484256744385,-0.1124148815870285,0.14171689748764038,0.0959644615650177,0.05225835740566254,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,3,0.0,0.0,0.0,0,0.0,nan,nan,0.06566513329744339,0.03977926820516586,0.4963853657245636,0.0,0.0,free,1,-1,664,0.6294525265693665,0.0,0.4032328128814697,-0.21226993203163147,0.43151164054870605,-0.28398340940475464,0.07708770781755447,0.011043509468436241,0.18848209083080292,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,4,0.0,0.0,0.0,0,0.0,nan,nan,0.0431768074631691,0.0400833822786808,0.46160364151000977,0.0,0.0,free,1,-1,304,0.8090238571166992,0.0,0.4322768747806549,-0.19623138010501862,0.4190666079521179,-0.234349325299263,0.04034214839339256,0.03317819535732269,0.05117051303386688,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,5,0.0,0.0,0.0,0,0.0,nan,nan,0.04777495935559273,0.039885979145765305,0.45392870903015137,0.0,0.0,free,1,-1,612,0.33348628878593445,0.0,0.5337345004081726,-0.04794735461473465,0.589474618434906,-0.03651808202266693,0.056899815797805786,0.17967137694358826,0.2611055076122284,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,6,0.0,0.0,0.0,0,0.0,nan,nan,0.04872116446495056,0.04023094102740288,0.4868462383747101,0.0,0.0,free,1,-1,660,0.2521783411502838,0.0,0.538967490196228,-0.1033024936914444,0.5589426755905151,-0.09164178371429443,0.02312963828444481,0.05560193955898285,0.063014455139637,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,7,0.0,0.0,0.0,0,0.0,nan,nan,0.046777043491601944,0.03957977145910263,0.4963853657245636,0.0,0.0,free,1,-1,664,0.5077527761459351,0.0,0.4539938271045685,-0.20213299989700317,0.4369558095932007,-0.26786550879478455,0.0679047629237175,0.13033799827098846,0.2143259048461914,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,8,0.0,0.0,0.0,0,0.0,nan,nan,0.040142159909009933,0.0395047590136528,0.46160364151000977,0.0,0.0,free,1,-1,304,0.6226931214332581,0.0,0.44043898582458496,-0.190569669008255,0.41074681282043457,-0.2215164452791214,0.04288738965988159,0.017816968262195587,0.05324609950184822,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,9,0.0,0.0,0.0,0,0.0,nan,nan,0.04693903028964996,0.03892005607485771,0.46160364151000977,0.0,0.0,free,1,-1,304,0.6727794408798218,0.0,0.44520479440689087,-0.1997421383857727,0.4152507185935974,-0.22668667137622833,0.040289632976055145,0.010336688719689846,0.006856850814074278,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,10,0.0,0.0,0.0,0,0.0,nan,nan,0.0479239821434021,0.03919694200158119,0.45392870903015137,0.0,0.0,free,1,-1,612,0.2850172817707062,0.0,0.5458853840827942,-0.045708365738391876,0.5863713026046753,-0.03257066011428833,0.04256417229771614,0.18401898443698883,0.2587726414203644,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,11,0.0,0.0,0.0,0,0.0,nan,nan,0.049087755382061005,0.039936985820531845,0.4868462383747101,0.0,0.0,free,1,-1,660,0.2723570466041565,0.0,0.5439497232437134,-0.09738919883966446,0.5563667416572571,-0.08711966872215271,0.01611352153122425,0.05171706900000572,0.06225647032260895,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,12,0.0,0.0,0.0,0,0.0,nan,nan,0.04841556400060654,0.03996666148304939,0.4963853657245636,0.0,0.0,free,1,-1,664,0.4900127649307251,0.0,0.45868414640426636,-0.1945965439081192,0.43603071570396423,-0.26242440938949585,0.07151082158088684,0.12930385768413544,0.21263234317302704,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,13,0.0,0.0,0.0,0,0.0,nan,nan,0.03982620686292648,0.040035419166088104,0.46160364151000977,0.0,0.0,free,1,-1,304,0.5670429468154907,0.0,0.44256144762039185,-0.19121186435222626,0.40928539633750916,-0.21703378856182098,0.04211967810988426,0.016474144533276558,0.05268415808677673,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,14,0.0,0.0,0.0,0,0.0,nan,nan,0.04594648256897926,0.040303803980350494,0.46160364151000977,0.0,0.0,free,1,-1,304,0.6506749391555786,0.0,0.4420951306819916,-0.19872592389583588,0.4122653603553772,-0.22280624508857727,0.038336366415023804,0.007528515066951513,0.0064962636679410934,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,free,311002,2,15,0.0,0.0,0.0,0,0.0,nan,nan,0.04752892255783081,0.04004007205367088,0.45392870903015137,0.0,0.0,free,1,-1,612,0.2805515229701996,0.0,0.5439745187759399,-0.04678503796458244,0.5844634175300598,-0.030458781868219376,0.04365658760070801,0.18293562531471252,0.2581660747528076,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,0,0.16666666666666666,0.0,-0.16666666666666666,0,-0.16666666666666666,nan,nan,0.015616128221154213,0.04015554115176201,0.45149150490760803,0.0,0.0,hidden_breakaway_pin,1,-1,207,0.5851508975028992,0.0,0.4405236840248108,-0.10373438894748688,0.6176785230636597,0.2242751568555832,0.3727923035621643,nan,nan,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,1,0.0,0.0,0.0,0,0.0,nan,nan,0.08428254723548889,0.036107126623392105,0.4648967981338501,0.0,0.0,hidden_breakaway_pin,1,-1,303,0.4063495993614197,0.0,0.4502817988395691,-0.09586263447999954,0.4104750156402588,-0.1864185631275177,0.09891893714666367,0.012537357397377491,0.4600028097629547,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,2,0.0,0.0,0.0,0,0.0,nan,nan,0.07233952730894089,0.036010656505823135,0.46183261275291443,0.0,0.0,hidden_breakaway_pin,1,-1,183,0.36665967106819153,0.0,0.5132537484169006,0.030849939212203026,0.37726715207099915,-0.049882106482982635,0.15814556181430817,0.14149750769138336,0.14051677286624908,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,3,0.0,0.0,0.0,0,0.0,nan,nan,0.06664881855249405,0.03555186465382576,0.45279455184936523,0.0,0.0,hidden_breakaway_pin,1,-1,763,0.41582247614860535,0.0,0.5733552575111389,0.10288400202989578,0.46080276370048523,0.05084860324859619,0.1239989772439003,0.09381416440010071,0.1308620423078537,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,4,0.0,0.0,0.0,0,0.0,nan,nan,0.0649423822760582,0.03969527408480644,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5827587842941284,0.0,0.5136981010437012,0.09739718586206436,0.4253379702568054,0.08353818953037262,0.08944039046764374,0.059908945113420486,0.04823236167430878,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,5,0.0,0.0,0.0,0,0.0,nan,nan,0.05426378175616264,0.04022550955414772,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5701645612716675,0.0,0.514184296131134,0.0959983840584755,0.4088209271430969,0.08168580383062363,0.10633103549480438,0.001480888924561441,0.016620591282844543,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,6,0.0,0.0,0.0,0,0.0,nan,nan,0.06479014456272125,0.0405525267124176,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5390756130218506,0.0,0.5174936056137085,0.09858161956071854,0.4000706672668457,0.08334752172231674,0.11840703338384628,0.004198170732706785,0.008906646631658077,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,7,0.0,0.0,0.0,0,0.0,nan,nan,0.05981595069169998,0.040250539779663086,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5632574558258057,0.0,0.5180179476737976,0.08364912867546082,0.40307965874671936,0.08116971701383591,0.1149650290608406,0.014941694214940071,0.0037144129164516926,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,8,0.0,0.0,0.0,0,0.0,nan,nan,0.05941903218626976,0.040509287267923355,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5562548041343689,0.0,0.5167043209075928,0.08454573154449463,0.40318557620048523,0.0807403028011322,0.11358251422643661,0.0015904440078884363,0.0004422839265316725,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,9,0.0,0.0,0.0,0,0.0,nan,nan,0.059736549854278564,0.040458206087350845,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5596039295196533,0.0,0.5157601237297058,0.08678437024354935,0.4027280807495117,0.08082473278045654,0.11318904161453247,0.0024296115152537823,0.0004652209172490984,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,10,0.0,0.0,0.0,0,0.0,nan,nan,0.059450842440128326,0.0400831513106823,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5632144808769226,0.0,0.5157453417778015,0.08708655089139938,0.4038809537887573,0.08098810166120529,0.1120304986834526,0.00030254197190515697,0.001164390705525875,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,11,0.0,0.0,0.0,0,0.0,nan,nan,0.059434499591588974,0.04017871618270874,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5615735054016113,0.0,0.5159164071083069,0.08627703040838242,0.40363073348999023,0.080394446849823,0.11243966221809387,0.0008273975690826774,0.0006442330777645111,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,12,0.0,0.0,0.0,0,0.0,nan,nan,0.05940975248813629,0.03994825854897499,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5582143664360046,0.0,0.5162781476974487,0.08623909950256348,0.4038286805152893,0.08040463924407959,0.11260072141885757,0.00036372378235682845,0.00019820925081148744,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,13,0.0,0.0,0.0,0,0.0,nan,nan,0.05942025035619736,0.04031774401664734,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5625454783439636,0.0,0.5159944295883179,0.08640599995851517,0.40334731340408325,0.08107150346040726,0.1127733513712883,0.0003291682223789394,0.0008224488701671362,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,14,0.0,0.0,0.0,0,0.0,nan,nan,0.05939176678657532,0.040179625153541565,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5691419839859009,0.0,0.5158101320266724,0.08613826334476471,0.4030330181121826,0.08111702650785446,0.11288884282112122,0.0003250361478421837,0.0003175750025548041,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311000,0,15,0.0,0.0,0.0,0,0.0,nan,nan,0.059455689042806625,0.039968911558389664,0.4674701690673828,0.0,0.0,hidden_breakaway_pin,1,-1,167,0.5783758163452148,0.0,0.5163569450378418,0.0864301398396492,0.40273717045783997,0.08080355077981949,0.11375901103019714,0.0006198357441462576,0.00043103695497848094,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,0,0.0,0.0,0.0,0,0.0,nan,nan,0.01864386908710003,0.0396558940410614,0.4804714620113373,0.0,0.0,hidden_breakaway_pin,1,-1,451,0.8465375900268555,0.0,0.6923294067382812,0.47974973917007446,0.6066350340843201,-0.26218143105506897,0.7468637228012085,nan,nan,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,1,0.0,0.0,0.0,0,0.0,nan,nan,0.12127144634723663,0.03860565647482872,0.47936907410621643,0.0,0.0,hidden_breakaway_pin,1,-1,455,0.4937771260738373,0.0,0.668558657169342,0.03520308434963226,0.3685680031776428,-0.09029994904994965,0.3251851797103882,0.4451817274093628,0.293630987405777,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,2,0.0,0.0,0.0,0,0.0,nan,nan,0.11233370751142502,0.0392959862947464,0.4766506850719452,0.0,0.0,hidden_breakaway_pin,1,-1,459,0.5477137565612793,0.0,0.6358506083488464,-0.11671621352434158,0.5373651385307312,-0.18581987917423248,0.12031086534261703,0.15540042519569397,0.19394980370998383,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,3,0.0,0.0,0.0,0,0.0,nan,nan,0.0854758471250534,0.039076969027519226,0.4798524081707001,0.0,0.0,hidden_breakaway_pin,1,-1,463,0.682591438293457,0.0,0.6499379277229309,-0.15449479222297668,0.5651717782020569,-0.22528326511383057,0.11043689399957657,0.040319643914699554,0.04827595502138138,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,4,0.0,0.0,0.0,0,0.0,nan,nan,0.08541156351566315,0.0402071475982666,0.4847923517227173,0.0,0.0,hidden_breakaway_pin,1,-1,471,0.5579152703285217,0.0,0.5980844497680664,-0.09598318487405777,0.4081513285636902,-0.1055646538734436,0.1901746392250061,0.07818178087472916,0.19745370745658875,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,5,0.0,0.0,0.0,0,0.0,nan,nan,0.07496620714664459,0.04033072292804718,0.4847923517227173,0.0,0.0,hidden_breakaway_pin,1,-1,471,0.5479754209518433,0.0,0.5829386711120605,-0.10081376135349274,0.4170292913913727,-0.11778149753808975,0.16677477955818176,0.01589745469391346,0.015101970173418522,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,6,0.0,0.0,0.0,0,0.0,nan,nan,0.0770866647362709,0.04020680859684944,0.4847923517227173,0.0,0.0,hidden_breakaway_pin,1,-1,471,0.41387805342674255,0.0,0.5953429341316223,-0.11150775849819183,0.4266164302825928,-0.1176421269774437,0.16883797943592072,0.01637764647603035,0.009588152170181274,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,7,0.0,0.0,0.0,0,0.0,nan,nan,0.0775151327252388,0.04044295847415924,0.4847923517227173,0.0,0.0,hidden_breakaway_pin,1,-1,471,0.3923797905445099,0.0,0.6006001234054565,-0.11594817042350769,0.43296438455581665,-0.11583268642425537,0.16763578355312347,0.006881518755108118,0.006600802764296532,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,8,0.0,0.0,0.0,0,0.0,nan,nan,0.0767463818192482,0.04044525697827339,0.4847923517227173,0.0,0.0,hidden_breakaway_pin,1,-1,471,0.40413615107536316,0.0,0.5978293418884277,-0.11425405740737915,0.43394333124160767,-0.11647705733776093,0.16390109062194824,0.0032476529013365507,0.0011719857575371861,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,9,0.0,0.0,0.0,0,0.0,nan,nan,0.07625452429056168,0.039869654923677444,0.4847923517227173,0.0,0.0,hidden_breakaway_pin,1,-1,471,0.41448360681533813,0.0,0.5951231718063354,-0.11264784634113312,0.43184393644332886,-0.11652614921331406,0.16332529485225677,0.003146946197375655,0.0020999687258154154,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,10,0.0,0.0,0.0,0,0.0,nan,nan,0.07615141570568085,0.04007228836417198,0.4847923517227173,0.0,0.0,hidden_breakaway_pin,1,-1,471,0.4105435907840729,0.0,0.5950790643692017,-0.11286543309688568,0.4319004714488983,-0.1168120875954628,0.16322630643844604,0.00022201229876372963,0.00029147378518246114,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,11,0.0,0.0,0.0,0,0.0,nan,nan,0.07625359296798706,0.03986034542322159,0.4847923517227173,0.0,0.0,hidden_breakaway_pin,1,-1,471,0.40586167573928833,0.0,0.5956506729125977,-0.11376579850912094,0.4322003424167633,-0.11715168505907059,0.16348539292812347,0.0010664868168532848,0.0004530441656243056,phase3_11_future_source_swap_no_phase4_no_cps
phase39b_xy_only_high_weight,condition_matched_retrieval,1,hidden_breakaway_pin,311001,1,12,0.0,0.0,0.0,0,0.0,nan,nan,0.0762571170926094,0.040314916521310806,0.4847923517227173,0.0,0.0,hidden_breakaway_pin,1,-1,471,0.408468097448349,0.0,0.5960096120834351,-0.11362390965223312,0.432650089263916,-0.11716694384813309,0.16339793801307678,0.0003859660355374217,0.00045000563841313124,phase3_11_future_source_swap_no_phase4_no_cps
